e,y,pathway,term,estimate,std.error,statistic,p.value
bmi,alt_log_adj,REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,ppgs,-0.01419049918609257,0.005742089831954007,-2.4713126407609,0.013467639068732965
bmi,alt_log_adj,REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,bmi,0.28839760509724066,0.005760881571108877,50.06136674351539,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,ppgs,0.01211811269825013,0.005704819628596917,2.124188578637068,0.033663008953926946
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,bmi,0.28845436638127503,0.005761069893959225,50.069582853652605,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,ppgs,-0.006613547071884487,0.00569346346266044,-1.161603497635183,0.24540634065839523
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,bmi,0.28835739063694116,0.00576157152737063,50.04839205190548,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,ppgs,-0.006102597607710062,0.005676855477839535,-1.074996119160066,0.2823856149223271
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,bmi,0.28840647064246205,0.005761385534804126,50.05852652981106,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,ppgs,0.00102438792494016,0.005696256566826413,0.17983528531807036,0.8572831668443037
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,bmi,0.28841123471992974,0.005761525478073984,50.05813752234634,0
