e,y,pathway,term,estimate,std.error,statistic,p.value
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,ppgs,0.018482275034735898,0.005722205331371455,3.229921676072782,0.0012396520994243858
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,bmi,0.2887109282679979,0.005761168591392686,50.11325804617807,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,ppgs,0.024811621275036673,0.005720312193174243,4.337459291932198,1.4463671562121854e-5
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,bmi,0.2883615387536639,0.005759600142635404,50.066242727350016,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_C3_AND_C5,ppgs,-3.301023977391901e-4,0.005775868230781738,-0.05715199595100738,0.9544245200868703
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_C3_AND_C5,bmi,0.28841822250344895,0.005761842010746909,50.05660029648422,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE,ppgs,6.279803557637049e-4,0.005929553569389828,0.10590685258423702,0.9156570064024493
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE,bmi,0.2884164961147541,0.005761524000387328,50.05906355599054,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,ppgs,0.010022931684817592,0.005782186390995214,1.7334155295350955,0.08303271234046418
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,bmi,0.28846036064148656,0.005761253087792392,50.06903120654596,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE,ppgs,0.004558051001125199,0.005727303871012076,0.7958458471524652,0.4261283037424587
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE,bmi,0.28837661718751384,0.005761631516387315,50.051207955126756,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,ppgs,-0.003534404630359188,0.005719308142736044,-0.6179776543161345,0.536595032948247
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,bmi,0.2884521167782401,0.005761778624351233,50.063033584654484,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,ppgs,0.012695156730366398,0.005881895914741014,2.1583443356333825,0.030909437772228814
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,bmi,0.2883179356867941,0.005761198813277179,50.04478148234367,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,ppgs,0.029606058126600835,0.005962525287243097,4.9653555666998,6.897319827477373e-7
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,bmi,0.2882135003384887,0.0057591366961412815,50.04456666770847,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,ppgs,-0.00905640542582464,0.00580697887421627,-1.559572649047552,0.11887206675032576
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,bmi,0.2884087393681634,0.005761252062065528,50.06008004183086,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,ppgs,-0.0011462893232990418,0.0066937258683354576,-0.17124832206253643,0.8640297353494817
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,bmi,0.28840465073154087,0.005761789225842771,50.054703396297214,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA,ppgs,-0.002297422248225256,0.005683842619805272,-0.4042022979700246,0.6860670132319284
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA,bmi,0.28840519819778565,0.005761528544514549,50.057063150779875,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION,ppgs,-0.0043186244096745175,0.00571115302158775,-0.7561738222300166,0.44955126908939647
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION,bmi,0.28840522414952124,0.0057614532731609745,50.05772163301605,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA,ppgs,0.005202596852285539,0.005809102812552543,0.8955938671017423,0.37047731660570915
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA,bmi,0.2883782845424652,0.005761559333082337,50.05212441128983,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAC1,ppgs,0.011803214742381694,0.005713476891298225,2.0658549893425313,0.0388512385435026
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAC1,bmi,0.2884163524484586,0.005761064403583612,50.06303214889459,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,ppgs,0.011346421113924124,0.005703892841724461,1.9892416335251057,0.04668413240747099
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,bmi,0.28857375766218135,0.005761651301543622,50.085252050027506,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS,ppgs,0.002500518842211972,0.005698410854067196,0.4388098552822399,0.6608026628079162
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS,bmi,0.2883933057344045,0.005761683194507904,50.05365550284056,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_SMO,ppgs,0.007401921517227038,0.005740849008101144,1.2893426576420817,0.1972895065747462
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_SMO,bmi,0.2884668706408508,0.005761471561981487,50.06826251549546,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,ppgs,0.00633646509863652,0.0056864982391846485,1.1143000194694628,0.2651599454985197
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,bmi,0.28836609688679815,0.005761536378976714,50.05020847200028,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,ppgs,0.0023119486453916376,0.005760733291321576,0.40132888097328506,0.6881810277693878
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,bmi,0.2883992385597814,0.005761609116734371,50.05532876607976,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE,ppgs,-5.291820477234188e-4,0.00593463417995618,-0.08916843594348153,0.9289486797845301
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE,bmi,0.2884121851566019,0.0057615619901443685,50.057985256420906,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,ppgs,-0.005977507962931424,0.006092879327383955,-0.9810645577807517,0.326569279080395
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,bmi,0.2884095986814783,0.00576140244424791,50.05892254053902,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS,ppgs,0.00223257993558062,0.005935649582351921,0.37613068369443575,0.7068225587490335
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS,bmi,0.2884196107788778,0.005761498860753857,50.05982258254579,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_TRKA_RECEPTORS,ppgs,6.184748971462278e-4,0.0057273820413531705,0.10798561937734903,0.9140078637778739
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_TRKA_RECEPTORS,bmi,0.28841891105167927,0.005761633676488429,50.05852979314425,0
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELING_OF_CL,ppgs,0.002368673947202729,0.005686588273771461,0.4165369168940688,0.6770203129170589
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELING_OF_CL,bmi,0.2884198237774362,0.005761493873780832,50.059902882126664,0
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG,ppgs,0.057261306282435344,0.005702640125842915,10.041192328258917,1.1004490624292904e-23
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG,bmi,0.28899564302855935,0.005751570677075864,50.24638646629421,0
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,ppgs,0.001435983951804129,0.005757902845897363,0.24939357092961378,0.8030581645914401
bmi,alt_log_adj,REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,bmi,0.2884138170995293,0.005761492555904833,50.05887177688705,0
