e,y,pathway,term,estimate,std.error,statistic,p.value
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION,ppgs,-0.004322419217576634,0.0057112449651675,-0.7568260937744361,0.44916034753591794
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION,bmi,0.288412691911735,0.005761567821556097,50.05802254599511,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION,ppgs:bmi,0.002315775924451064,0.005723678984956639,0.40459570331207306,0.6857777699871048
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA,ppgs,0.005202178619577072,0.005809203010403325,0.8955064249365753,0.37052403648103605
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA,bmi,0.28840196036841415,0.005763431237458052,50.039975925107626,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA,ppgs:bmi,-9.53837807651011e-4,0.005759099741451185,-0.16562272759156307,0.8684550413414268
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAC1,ppgs,0.011816726480650974,0.005713569112352237,2.0681864957412075,0.03863153761204293
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAC1,bmi,0.2885033099232619,0.005762602712922111,50.064757939380335,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAC1,ppgs:bmi,-0.003807084894064514,0.005720866182462143,-0.6654735091926277,0.5057530960422896
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,ppgs,0.011296751612383143,0.005703988619019031,1.9805003773527783,0.04765698215752646
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,bmi,0.2886781756414561,0.005762236312918837,50.09828822782649,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,ppgs:bmi,0.006947148039239672,0.005690652825619788,1.2207998365254402,0.22217196963293256
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS,ppgs,0.002611037045852302,0.005701572152621086,0.45795036455900584,0.6469916118402224
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS,bmi,0.28842741748071077,0.0057620413822540165,50.0564640804233,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS,ppgs:bmi,0.003298315134209192,0.005606381138809463,0.5883144674872394,0.5563259234683601
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_SMO,ppgs,0.007408012229372186,0.00574093298949489,1.2903847236900028,0.1969276382741987
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_SMO,bmi,0.2884144396201792,0.005762386585989078,50.05121321110993,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_SMO,ppgs:bmi,-0.0030425147819311345,0.005716752269028563,-0.5322103597902001,0.5945844795924524
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,ppgs,0.006295585561788759,0.005686335677420288,1.1071427926402102,0.26824159087949373
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,bmi,0.2885733466885086,0.0057625280671855204,50.07756028673902,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,ppgs:bmi,0.010073678471785624,0.005726611002754324,1.759099486055626,0.078571399062949
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,ppgs,0.002323542772636016,0.0057609762528697366,0.4033244836721174,0.6867125743923355
