e,y,pathway,term,estimate,std.error,statistic,p.value
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_C3_AND_C5,bmi,0.288411225231432,0.005761817640365289,50.0555975966548,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_C3_AND_C5,ppgs:bmi,-4.5842673898499415e-5,0.005690823117020178,-0.008055543628019756,0.9935727323083738
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE,ppgs,0.01084450094170194,0.005821985737014114,1.8626807813623558,0.06251752746317947
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE,bmi,0.2885838372358228,0.005762122618216132,50.08290457469718,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE,ppgs:bmi,0.004664411775888252,0.005852268250681328,0.7970263111820303,0.42544242592970183
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,ppgs,0.011966202594535456,0.005723472040766253,2.0907243905979547,0.03656166011675352
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,bmi,0.2885900680442044,0.005761491667135979,50.08947069911527,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,ppgs:bmi,0.006727683188782275,0.005737095266199539,1.17266366978754,0.24094055974419692
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE,ppgs,0.0064082542330882305,0.0056953284925214025,1.1251772819606416,0.2605234442760699
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE,bmi,0.28837451628515787,0.005761685773454575,50.05037199594714,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE,ppgs:bmi,0.002203663475810826,0.005654042920499354,0.38975004378215844,0.696724315412619
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,ppgs,0.0011998818342628967,0.005718932026544723,0.20980872454744734,0.8338184711653464
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,bmi,0.288403526157194,0.005762059187392302,50.052163085765685,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,ppgs:bmi,-1.4220394111536016e-4,0.005701249026965972,-0.02494259423553661,0.9801009280670115
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,ppgs,0.005156467950288137,0.005743208410584518,0.8978375120054776,0.3692798079223222
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,bmi,0.28838175567569485,0.005761811562781972,50.050535761786634,0
